doc_id,hotel_name,city,country,zip,num_reviews,overall_ratingsource
usa_new york city_tribeca_grand_hotel,tribeca grand hotel,new york city,USA,10013,236,4.115151515
usa_new york city_holiday_inn_express_nyc_madison_square_garden,holiday inn express nyc madison square garden,new york city,USA,10001-5201,240,4.158823529
usa_new york city_ace_hotel_nyc,ace hotel nyc,new york city,USA,10001,53,4.106122449
usa_new york city_the_carlton,the carlton,new york city,USA,10016,374,3.966480447
usa_new york city_the_gem_hotel_soho,the gem hotel soho,new york city,USA,10002,38,4.412121212
usa_new york city_comfort_inn_midtown_manhattan,comfort inn midtown manhattan,new york city,USA,10036,18,4.477777778
usa_new york city_broadway_plaza_hotel,broadway plaza hotel,new york city,USA,10001,261,3.993846154
usa_new york city_on_the_ave_hotel,on the ave hotel,new york city,USA,10024,487,3.937984496
usa_new york city_roger_smith_hotel,roger smith hotel,new york city,USA,10017,174,4.042647059
usa_new york city_washington_square_hotel,washington square hotel,new york city,USA,10011,231,4.002816901
usa_new york city_hotel_reserve,hotel reserve,new york city,USA,10038,66,4.13
usa_new york city_club_quarters_downtown,club quarters downtown,new york city,USA,10005,184,4.004918033
usa_new york city_waldorf_towers,waldorf towers,new york city,USA,10022,70,4.321568627
usa_new york city_algonquin_hotel,algonquin hotel,new york city,USA,10036,317,3.992090395
usa_new york city_west_57th_street_by_hilton_club,west 57th street by hilton club,new york city,USA,10019,18,4.275
usa_new york city_chambers_hotel,chambers hotel,new york city,USA,10019,54,4.1
usa_new york city_ramada_eastside,ramada eastside,new york city,USA,10016,213,3.988571429
usa_new york city_hotel_31,hotel 31,new york city,USA,10016,429,3.968831169
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,holiday inn express new york city fifth ave,new york city,USA,10036,200,4.223287671
usa_new york city_the_marcel_at_gramercy,the marcel at gramercy,new york city,USA,10011,304,3.718604651
usa_new york city_the_standard_new_york,the standard new york,new york city,USA,10014,99,4.328888889
usa_new york city_the_mark,the mark,new york city,USA,10021,9,5
usa_new york city_cosmopolitan_hotel_tribeca,cosmopolitan hotel tribeca,new york city,USA,10007,454,4.1
usa_new york city_belleclaire_hotel,belleclaire hotel,new york city,USA,10024,481,3.995035461
usa_new york city_hotel_east_houston,hotel east houston,new york city,USA,10002,32,4.051612903
usa_new york city_the_mave,the mave,new york city,USA,10016,53,4.25
usa_new york city_the_helmsley_park_lane,the helmsley park lane,new york city,USA,10019-1600,279,3.8
usa_new york city_thompson_les,thompson les,new york city,USA,10002,88,4.052380952
usa_new york city_clarion_collection_the_solita_soho_hotel,clarion collection the solita soho hotel,new york city,USA,10013,98,3.950877193
usa_new york city_the_milburn_hotel,the milburn hotel,new york city,USA,10023,198,4.118367347
usa_new york city_hotel_stanford,hotel stanford,new york city,USA,10001,259,3.997402597
usa_new york city_soho_house_new_york,soho house new york,new york city,USA,10014,39,4.356521739
usa_new york city_the_pierre,the pierre,new york city,USA,10021,64,4.419354839
usa_new york city_vincci_avalon,vincci avalon,new york city,USA,10016,426,3.901162791
usa_new york city_the_carlyle_a_rosewood_hotel,the carlyle a rosewood hotel,new york city,USA,10021,75,3.951219512
usa_new york city_6_columbus,6 columbus,new york city,USA,10019,125,4.251428571
usa_new york city_the_maritime_hotel,the maritime hotel,new york city,USA,10011,76,4.327777778
usa_new york city_bentley_hotel,bentley hotel,new york city,USA,10021,393,3.824657534
usa_new york city_the_sylvan_guest_house,the sylvan guest house,new york city,USA,10032,11,4.08
usa_new york city_hilton_club_new_york,hilton club new york,new york city,USA,10019,10,4.46
usa_new york city_hampton_inn_manhattan_times_square_south,hampton inn manhattan times square south,new york city,USA,10018,25,4.016
usa_new york city_comfort_inn_manhattan_bridge,comfort inn manhattan bridge,new york city,USA,10013,21,4.09
usa_new york city_new_york_marriott_east_side,new york marriott east side,new york city,USA,10017,239,3.976296296
usa_new york city_w_new_york_the_tuscany,w new york the tuscany,new york city,USA,10016,127,3.985714286
usa_new york city_grand_hyatt_new_york,grand hyatt new york,new york city,USA,10017,335,3.9089701
usa_new york city_night_hotel,night hotel,new york city,USA,10036,230,3.945054945
usa_new york city_buckingham_hotel,buckingham hotel,new york city,USA,10019,181,3.869902913
usa_new york city_excelsior_hotel,excelsior hotel,new york city,USA,10024,329,3.959375
usa_new york city_60_thompson,60 thompson,new york city,USA,10012,168,3.968292683
usa_new york city_the_gem_hotel_chelsea,the gem hotel chelsea,new york city,USA,10011,42,4.121052632
usa_new york city_lafayette_house,lafayette house,new york city,USA,10003,10,4.288888889
usa_new york city_hotel_grand_union,hotel grand union,new york city,USA,10016,330,3.972619048
usa_new york city_seafarers_international_house,seafarers international house,new york city,USA,10003,30,3.905263158
usa_new york city_le_parker_meridien,le parker meridien,new york city,USA,10019,580,3.825913621
usa_new york city_hilton_new_york,hilton new york,new york city,USA,10019,337,3.927574751
usa_new york city_cooper_square_hotel,cooper square hotel,new york city,USA,10003,51,4.026086957
usa_new york city_skyline_hotel,skyline hotel,new york city,USA,10019,371,3.768131868
usa_new york city_renaissance_new_york_hotel_57,renaissance new york hotel 57,new york city,USA,10022,49,3.927659574
usa_new york city_radisson_martinique_on_broadway,radisson martinique on broadway,new york city,USA,10001,357,3.653153153
usa_new york city_bedford_hotel,bedford hotel,new york city,USA,10016,231,3.940540541
usa_new york city_travel_inn_hotel_new_york,travel inn hotel new york,new york city,USA,10036,394,3.848128342
usa_new york city_the_roosevelt_hotel,the roosevelt hotel,new york city,USA,10017,347,3.657142857
usa_new york city_murray_hill_east_suites,murray hill east suites,new york city,USA,10016-0913,216,4.009009009
usa_new york city_stay,stay,new york city,USA,10036,138,3.654263566
usa_new york city_gramercy_park_hotel,gramercy park hotel,new york city,USA,10010,128,3.805504587
usa_new york city_intercontinental_the_barclay_new_york,intercontinental the barclay new york,new york city,USA,10017,344,3.891694352
usa_new york city_the_shoreham,the shoreham,new york city,USA,10019,210,3.86440678
usa_new york city_hotel_indigo_new_york_city_chelsea,hotel indigo new york city chelsea,new york city,USA,10001,6,3.866666667
usa_new york city_hotel_on_rivington,hotel on rivington,new york city,USA,10002,201,3.983206107
usa_new york city_tudor_hotel_at_the_united_nations,tudor hotel at the united nations,new york city,USA,10017,272,3.763095238
usa_new york city_washington_jefferson_hotel,washington jefferson hotel,new york city,USA,10019,254,3.884057971
usa_new york city_plaza_athenee_hotel,plaza athenee hotel,new york city,USA,10021-7023,51,4.04
usa_new york city_comfort_inn_times_square,comfort inn times square,new york city,USA,10018,108,4.084444444
usa_new york city_beekman_tower_hotel,beekman tower hotel,new york city,USA,10017,259,3.605263158
usa_new york city_holiday_inn_express_new_york_city_times_square,holiday inn express new york city times square,new york city,USA,10018,31,3.903703704
usa_new york city_comfort_inn_chelsea,comfort inn chelsea,new york city,USA,10010,154,3.915254237
usa_new york city_phillips_club,phillips club,new york city,USA,10023-6501,12,4.5
usa_new york city_hotel_deauville,hotel deauville,new york city,USA,10016,133,3.973684211
usa_new york city_sheraton_new_york_hotel_towers,sheraton new york hotel towers,new york city,USA,10019,320,3.803986711
usa_new york city_wolcott_hotel,wolcott hotel,new york city,USA,10001,342,3.797044335
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,courtyard new york manhattan fifth avenue,new york city,USA,10016,131,4.06
usa_new york city_four_points_by_sheraton_midtown_times_square,four points by sheraton midtown times square,new york city,USA,10018,67,3.886666667
usa_new york city_park_central,park central,new york city,USA,10019-4038,345,3.557475083
usa_new york city_the_mansfield,the mansfield,new york city,USA,10036,267,3.954285714
usa_new york city_loews_regency_hotel,loews regency hotel,new york city,USA,10021,129,3.988732394
usa_new york city_off_soho_suites,off soho suites,new york city,USA,10002,52,3.6
usa_new york city_the_premier,the premier,new york city,USA,10036,13,4.5
usa_new york city_the_hotel_91,the hotel 91,new york city,USA,10002,65,3.810169492
usa_new york city_hotel_st_james,hotel st james,new york city,USA,10036,465,3.692413793
usa_new york city_park_79_hotel,park 79 hotel,new york city,USA,10024,269,3.817142857
usa_new york city_the_lombardy,the lombardy,new york city,USA,10022,19,3.933333333
usa_new york city_the_inn_at_irving_place,the inn at irving place,new york city,USA,10003,21,4.25
usa_new york city_the_time,the time,new york city,USA,10019,389,3.765714286
usa_new york city_3_west_club,3 west club,new york city,USA,10019,8,4.6
usa_new york city_the_grant_hotel,the grant hotel,new york city,USA,10025,40,3.27826087
usa_new york city_hotel_gansevoort,hotel gansevoort,new york city,USA,10014,313,4.006936416
usa_new york city_americana_inn,americana inn,new york city,USA,10018,242,3.892913386
usa_new york city_w_new_york_union_square,w new york union square,new york city,USA,10003,166,3.924528302
usa_new york city_doubletree_hotel_chelsea_new_york_city,doubletree hotel chelsea new york city,new york city,USA,10001,42,3.864864865
usa_new york city_chelsea_savoy_hotel,chelsea savoy hotel,new york city,USA,10011,92,4.039285714
usa_new york city_da_vinci_hotel,da vinci hotel,new york city,USA,10019,136,3.965116279
usa_new york city_best_western_seaport_inn_downtown,best western seaport inn downtown,new york city,USA,10038-1708,73,3.902564103
usa_new york city_doubletree_metropolitan_hotel,doubletree metropolitan hotel,new york city,USA,10022,368,3.722923588
usa_new york city_soho_grand_hotel,soho grand hotel,new york city,USA,10013,412,3.630967742
usa_new york city_four_points_by_sheraton_manhattan_chelsea,four points by sheraton manhattan chelsea,new york city,USA,10011,227,3.693846154
usa_new york city_club_quarters_midtown,club quarters midtown,new york city,USA,10036,155,3.703296703
usa_new york city_hotel_99,hotel 99,new york city,USA,10025,12,3.76
usa_new york city_duane_street_hotel,duane street hotel,new york city,USA,10013,44,4
usa_new york city_w_new_york_the_court,w new york the court,new york city,USA,10016,168,3.67027027
usa_new york city_dream,dream,new york city,USA,10019,326,3.741860465
usa_new york city_econo_lodge_times_square,econo lodge times square,new york city,USA,10036,151,3.91559633
usa_new york city_the_manhattan_club,the manhattan club,new york city,USA,10019,149,3.828571429
usa_new york city_comfort_inn_manhattan,comfort inn manhattan,new york city,USA,10001-2201,303,3.868
usa_new york city_wellington_hotel,wellington hotel,new york city,USA,10019-3830,341,3.794019934
usa_new york city_embassy_suites_secaucus_medowlands_hotel_new_york,embassy suites secaucus medowlands hotel new york,new york city,USA,7094,3,4.4
usa_new york city_flatotel,flatotel,new york city,USA,10019,202,3.759292035
usa_new york city_moderne_hotel,moderne hotel,new york city,USA,10019,146,3.660869565
usa_new york city_murray_hill_inn,murray hill inn,new york city,USA,10016,159,3.9
usa_new york city_thirty_thirty_hotel,thirty thirty hotel,new york city,USA,10016,362,3.468438538
usa_new york city_best_western_convention_center_hotel,best western convention center hotel,new york city,USA,10018,119,3.205333333
usa_new york city_holiday_inn_midtown_57th_st,holiday inn midtown 57th st,new york city,USA,10019,498,3.590697674
usa_new york city_comfort_inn_midtown_west_convention_center,comfort inn midtown west convention center,new york city,USA,10018,81,3.651612903
usa_new york city_helmsley_middletowne_hotel,helmsley middletowne hotel,new york city,USA,10017,208,3.616513761
usa_new york city_marriott_financial_center,marriott financial center,new york city,USA,10006,1,4.4
usa_new york city_the_gem_hotel_midtown_west,the gem hotel midtown west,new york city,USA,10018,65,3.85862069
usa_new york city_city_club_hotel,city club hotel,new york city,USA,10036,113,4.017241379
usa_new york city_candlewood_suites_new_york_city_times_square,candlewood suites new york city times square,new york city,USA,10018,20,3.564705882
usa_new york city_envoy_club,envoy club,new york city,USA,10016,83,3.726829268
usa_new york city_aka_united_nations,aka united nations,new york city,USA,10017,7,4.28
usa_new york city_milford_plaza_hotel,milford plaza hotel,new york city,USA,10036,348,3.548837209
usa_new york city_holiday_inn_manhattan_downtown_soho,holiday inn manhattan downtown soho,new york city,USA,10013,179,3.659183673
usa_new york city_la_quinta_manhattan,la quinta manhattan,new york city,USA,10001,346,3.709195402
usa_new york city_empire_hotel,empire hotel,new york city,USA,10023,286,3.67768595
usa_new york city_carvi_hotel_new_york,carvi hotel new york,new york city,USA,10022,10,4.25
usa_new york city_carlton_arms,carlton arms,new york city,USA,10010,113,3.638095238
usa_new york city_hudson_hotel,hudson hotel,new york city,USA,10019,339,3.433887043
usa_new york city_woogo_central_park,woogo central park,new york city,USA,10023,163,3.262068966
usa_new york city_astor_on_the_park,astor on the park,new york city,USA,10025,343,3.420091324
usa_new york city_hotel_wales,hotel wales,new york city,USA,10128,89,3.639215686
usa_new york city_the_jane,the jane,new york city,USA,-1,51,3.884444444
usa_new york city_dylan_hotel,dylan hotel,new york city,USA,10017,139,3.819444444
usa_new york city_the_helmsley_carlton_house,the helmsley carlton house,new york city,USA,10021,7,4.066666667
usa_new york city_amsterdam_court_hotel,amsterdam court hotel,new york city,USA,10019,334,3.435582822
usa_new york city_eurostars_wall_street,eurostars wall street,new york city,USA,10005,10,4.1
usa_san francisco_fairmont_heritage_place_ghirardelli_square,fairmont heritage place ghirardelli square,san francisco,USA,94109,41,4.794871795
usa_san francisco_hotel_drisco,hotel drisco,san francisco,USA,94115,307,4.672300469
usa_san francisco_omni_san_francisco_hotel,omni san francisco hotel,san francisco,USA,94104,350,4.598671096
usa_san francisco_the_inn_at_union_square,the inn at union square,san francisco,USA,94102,241,4.631521739
usa_san francisco_the_orchard_hotel,the orchard hotel,san francisco,USA,94108,333,4.588704319
usa_san francisco_the_donatello_hotel,the donatello hotel,san francisco,USA,94102,324,4.625249169
usa_san francisco_chancellor_hotel_on_union_square,chancellor hotel on union square,san francisco,USA,94102,325,4.597342193
usa_san francisco_white_swan_inn,white swan inn,san francisco,USA,94108,226,4.518571429
usa_san francisco_argonaut_hotel_a_kimpton_hotel,argonaut hotel a kimpton hotel,san francisco,USA,94109,352,4.546179402
usa_san francisco_hotel_monaco_san_francisco_a_kimpton_hotel,hotel monaco san francisco a kimpton hotel,san francisco,USA,94102,293,4.348148148
usa_san francisco_mandarin_oriental,mandarin oriental,san francisco,USA,94104,188,4.497520661
usa_san francisco_orchard_garden_hotel,orchard garden hotel,san francisco,USA,94108,311,4.582509506
usa_san francisco_marines_memorial_club_hotel,marines memorial club hotel,san francisco,USA,94102-1017,32,4.582608696
usa_san francisco_the_ritz_carlton,the ritz carlton,san francisco,USA,94108,215,4.607936508
usa_san francisco_hotel_abri_union_square_a_larkspur_collection_hotel,hotel abri union square a larkspur collection hotel,san francisco,USA,94102,167,4.5
usa_san francisco_le_meridien_san_francisco,le meridien san francisco,san francisco,USA,94111,304,4.490980392
usa_san francisco_the_huntington_hotel_nob_hill_spa,the huntington hotel nob hill spa,san francisco,USA,94108,95,4.416438356
usa_san francisco_hotel_rex,hotel rex,san francisco,USA,94102,471,4.447368421
usa_san francisco_hotel_vitale,hotel vitale,san francisco,USA,94105,283,4.567741935
usa_san francisco_columbus_motor_inn,columbus motor inn,san francisco,USA,94133,253,4.386387435
usa_san francisco_ocean_park_motel,ocean park motel,san francisco,USA,94116,55,4.322727273
usa_san francisco_the_fairmont_san_francisco,the fairmont san francisco,san francisco,USA,94108,361,4.34140625
usa_san francisco_hotel_carlton_a_joie_de_vivre_hotel,hotel carlton a joie de vivre hotel,san francisco,USA,94109,352,4.33820598
usa_san francisco_the_kensington_park_hotel,the kensington park hotel,san francisco,USA,94102,144,4.412765957
usa_san francisco_hotel_palomar_san_francisco_a_kimpton_hotel,hotel palomar san francisco a kimpton hotel,san francisco,USA,94103,290,4.358709677
usa_san francisco_petite_auberge,petite auberge,san francisco,USA,94108,208,4.40952381
usa_san francisco_intercontinental_san_francisco,intercontinental san francisco,san francisco,USA,94103,244,4.306306306
usa_san francisco_laurel_inn,laurel inn,san francisco,USA,94115,71,4.247368421
usa_san francisco_suites_at_fisherman_s_wharf,suites at fisherman s wharf,san francisco,USA,94109-1249,66,4.465454545
usa_san francisco_st_regis_hotel_san_francisco,st regis hotel san francisco,san francisco,USA,94103,158,4.376271186
usa_san francisco_steinhart,steinhart,san francisco,USA,94109,17,4.538461538
usa_san francisco_villa_florence_hotel_union_square_a_larkspur_collection_hotel,villa florence hotel union square a larkspur collection hotel,san francisco,USA,94102,257,4.227672956
usa_san francisco_four_seasons_hotel_san_francisco,four seasons hotel san francisco,san francisco,USA,94103,141,4.496202532
usa_san francisco_harbor_court_hotel_a_kimpton_hotel,harbor court hotel a kimpton hotel,san francisco,USA,94105,173,4.2
usa_san francisco_castle_inn,castle inn,san francisco,USA,94109,432,4.26626506
usa_san francisco_serrano_hotel_a_kimpton_hotel,serrano hotel a kimpton hotel,san francisco,USA,94102,327,4.252525253
usa_san francisco_san_francisco_marriott_union_square,san francisco marriott union square,san francisco,USA,94108,212,4.245070423
usa_san francisco_hotel_boheme,hotel boheme,san francisco,USA,94133,96,4.36875
usa_san francisco_hyatt_at_fisherman_s_wharf,hyatt at fisherman s wharf,san francisco,USA,94133,260,4.285106383
usa_san francisco_hotel_mayflower,hotel mayflower,san francisco,USA,94109,91,4.283950617
usa_san francisco_phoenix_hotel,phoenix hotel,san francisco,USA,94109,162,4.082758621
usa_san francisco_coventry_motor_inn,coventry motor inn,san francisco,USA,94123,103,4.35443038
usa_san francisco_hotel_del_sol,hotel del sol,san francisco,USA,94123,162,4.230232558
usa_san francisco_grosvenor_suites,grosvenor suites,san francisco,USA,94108,240,4.144776119
usa_san francisco_best_western_tuscan_inn_fisherman_s_wharf_a_kimpton_hotel,best western tuscan inn fisherman s wharf a kimpton hotel,san francisco,USA,94133,518,4.256115108
usa_san francisco_hotel_adagio,hotel adagio,san francisco,USA,94102,376,4.12195122
usa_san francisco_holiday_inn_express_san_francisco_fisherman_s_wharf,holiday inn express san francisco fisherman s wharf,san francisco,USA,94133,421,4.226950355
usa_san francisco_hotel_nikko_san_francisco,hotel nikko san francisco,san francisco,USA,94102,379,4.100408163
usa_san francisco_courtyard_san_francisco_downtown,courtyard san francisco downtown,san francisco,USA,94105,150,4.244680851
usa_san francisco_cow_hollow_motor_inn_and_suites,cow hollow motor inn and suites,san francisco,USA,94123,135,4.194805195
usa_san francisco_palace_hotel,palace hotel,san francisco,USA,94105,355,4.096202532
usa_san francisco_hotel_triton_a_kimpton_hotel,hotel triton a kimpton hotel,san francisco,USA,94108,163,4.171764706
usa_san francisco_hotel_diva,hotel diva,san francisco,USA,94102,220,4.209677419
usa_san francisco_the_mosser,the mosser,san francisco,USA,94103,343,4.241196013
usa_san francisco_best_western_hotel_tomo,best western hotel tomo,san francisco,USA,94115,133,4.219130435
usa_san francisco_galleria_park,galleria park,san francisco,USA,94104,193,4.136842105
usa_san francisco_parc_55_hotel,parc 55 hotel,san francisco,USA,94102,333,4.057807309
usa_san francisco_westin_san_francisco_market_street,westin san francisco market street,san francisco,USA,94103,393,4.15
usa_san francisco_renaissance_stanford_court,renaissance stanford court,san francisco,USA,94108,294,4.162025316
usa_san francisco_jackson_court_san_francisco,jackson court san francisco,san francisco,USA,94115,17,4.366666667
usa_san francisco_jw_marriott_san_francisco_union_square,jw marriott san francisco union square,san francisco,USA,94102,282,4.267164179
usa_san francisco_nob_hill_motor_inn,nob hill motor inn,san francisco,USA,94109,365,4.195652174
usa_san francisco_campton_place_hotel,campton place hotel,san francisco,USA,94108,95,4.34893617
usa_san francisco_hotel_kabuki,hotel kabuki,san francisco,USA,94115,198,4.092485549
usa_san francisco_larkspur_hotel_union_square,larkspur hotel union square,san francisco,USA,94102,285,4.140909091
usa_san francisco_the_queen_anne_hotel,the queen anne hotel,san francisco,USA,94109,111,4.169491525
usa_san francisco_the_good_hotel,the good hotel,san francisco,USA,94103,79,4.024657534
usa_san francisco_redwood_inn,redwood inn,san francisco,USA,94123,115,4.172413793
usa_san francisco_best_western_carriage_inn,best western carriage inn,san francisco,USA,94103,86,4.075
usa_san francisco_inn_at_the_opera,inn at the opera,san francisco,USA,94102-4423,83,4.156862745
usa_san francisco_handlery_union_square_hotel,handlery union square hotel,san francisco,USA,94102,443,4.013970588
usa_san francisco_hilton_san_francisco_union_square,hilton san francisco union square,san francisco,USA,94102,333,3.966777409
usa_san francisco_the_stratford,the stratford,san francisco,USA,94102,184,3.992248062
usa_san francisco_hyatt_regency_san_francisco,hyatt regency san francisco,san francisco,USA,94111,333,4.132352941
usa_san francisco_hotel_vertigo,hotel vertigo,san francisco,USA,94109,97,3.892857143
usa_san francisco_baldwin_hotel,baldwin hotel,san francisco,USA,94108,146,4.205263158
usa_san francisco_andrews_hotel,andrews hotel,san francisco,USA,94109,147,4.032
usa_san francisco_the_grant_hotel,the grant hotel,san francisco,USA,94108,135,3.898876404
usa_san francisco_hotel_bijou,hotel bijou,san francisco,USA,94102,163,3.917894737
usa_san francisco_intercontinental_mark_hopkins_san_francisco,intercontinental mark hopkins san francisco,san francisco,USA,94108,323,4.095431472
usa_san francisco_courtyard_by_marriott_fisherman_s_wharf,courtyard by marriott fisherman s wharf,san francisco,USA,94133,102,4.176119403
usa_san francisco_beresford_arms,beresford arms,san francisco,USA,94109,171,3.939130435
usa_san francisco_cova_hotel,cova hotel,san francisco,USA,94109,51,4.072340426
usa_san francisco_cornell_hotel_de_france,cornell hotel de france,san francisco,USA,94108,71,4.1
usa_san francisco_hilton_san_francisco_financial_district,hilton san francisco financial district,san francisco,USA,94108,365,3.983703704
usa_san francisco_prescott_hotel_a_kimpton_hotel,prescott hotel a kimpton hotel,san francisco,USA,94102,216,4.093233083
usa_san francisco_marriott_san_francisco_fisherman_s_wharf,marriott san francisco fisherman s wharf,san francisco,USA,94133,176,3.929787234
usa_san francisco_grand_hyatt_san_francisco,grand hyatt san francisco,san francisco,USA,94108,352,4.073684211
usa_san francisco_holiday_inn_san_francisco_fishermans_wharf,holiday inn san francisco fishermans wharf,san francisco,USA,94133,342,3.991044776
usa_san francisco_executive_hotel_vintage_court,executive hotel vintage court,san francisco,USA,94108,162,3.754666667
usa_san francisco_hotel_fusion,hotel fusion,san francisco,USA,94102,180,4.142857143
usa_san francisco_hotel_frank,hotel frank,san francisco,USA,94102,51,4.102222222
usa_san francisco_chelsea_motor_inn,chelsea motor inn,san francisco,USA,94123,87,4.155555556
usa_san francisco_best_western_americania,best western americania,san francisco,USA,94103,142,3.61627907
usa_san francisco_sheraton_fisherman_s_wharf_hotel,sheraton fisherman s wharf hotel,san francisco,USA,94133,467,3.917948718
usa_san francisco_best_western_the_hotel_california,best western the hotel california,san francisco,USA,94102,183,3.955140187
usa_san francisco_warwick_san_francisco_hotel,warwick san francisco hotel,san francisco,USA,94102,131,4.047311828
usa_san francisco_hotel_griffon,hotel griffon,san francisco,USA,94105,72,4.139622642
usa_san francisco_hotel_union_square,hotel union square,san francisco,USA,94102,190,3.823076923
usa_san francisco_san_francisco_at_the_presidio_travelodge,san francisco at the presidio travelodge,san francisco,USA,94123,41,4.058823529
usa_san francisco_clift_hotel_san_francisco,clift hotel san francisco,san francisco,USA,94102,385,3.735682819
usa_san francisco_the_westin_st_francis,the westin st francis,san francisco,USA,94102-1875,365,3.846511628
usa_san francisco_san_francisco_marriott_marquis,san francisco marriott marquis,san francisco,USA,94103,285,4.099459459
usa_san francisco_marina_motel,marina motel,san francisco,USA,94123,56,3.726315789
usa_san francisco_hotel_metropolis,hotel metropolis,san francisco,USA,94102,131,3.670769231
usa_san francisco_club_quarters_san_francisco,club quarters san francisco,san francisco,USA,94111,142,3.930434783
usa_san francisco_comfort_inn_by_the_bay,comfort inn by the bay,san francisco,USA,94109-1497,212,3.830909091
usa_san francisco_w_san_francisco,w san francisco,san francisco,USA,94103,231,3.847244094
usa_san francisco_the_gaylord,the gaylord,san francisco,USA,94102,44,3.958823529
usa_san francisco_sir_francis_drake_hotel_a_kimpton_hotel,sir francis drake hotel a kimpton hotel,san francisco,USA,94102,322,3.831967213
usa_san francisco_king_george_hotel,king george hotel,san francisco,USA,94102,180,3.791919192
usa_san francisco_holiday_inn_san_francisco_golden_gateway,holiday inn san francisco golden gateway,san francisco,USA,94109,229,3.718309859
usa_san francisco_the_wharf_inn,the wharf inn,san francisco,USA,94133,104,4.024137931
usa_san francisco_town_house,town house,san francisco,USA,94123,17,3.888888889
usa_san francisco_travelodge_golden_gate_san_francisco,travelodge golden gate san francisco,san francisco,USA,94123,75,3.827777778
usa_san francisco_the_archbishop_s_mansion,the archbishop s mansion,san francisco,USA,94117,48,3.84
usa_san francisco_powell_hotel,powell hotel,san francisco,USA,94102,177,3.666666667
usa_san francisco_buena_vista_motor_inn,buena vista motor inn,san francisco,USA,94123,112,3.633846154
usa_san francisco_hotel_mark_twain,hotel mark twain,san francisco,USA,94102,91,3.378947368
usa_san francisco_radisson_hotel_fisherman_s_wharf,radisson hotel fisherman s wharf,san francisco,USA,94133,353,3.675
usa_san francisco_hotel_majestic,hotel majestic,san francisco,USA,94109,85,3.648648649
usa_san francisco_hotel_whitcomb,hotel whitcomb,san francisco,USA,94103,365,3.535458167
usa_san francisco_layne_hotel,layne hotel,san francisco,USA,94102,87,3.821428571
usa_san francisco_la_luna_inn,la luna inn,san francisco,USA,94123,82,3.670588235
usa_san francisco_hilton_san_francisco_fisherman_s_wharf,hilton san francisco fisherman s wharf,san francisco,USA,94133,131,3.835443038
usa_san francisco_sw_hotel,sw hotel,san francisco,USA,94133,37,3.89
usa_san francisco_touchstone_hotel,touchstone hotel,san francisco,USA,94102,15,3.814285714
usa_san francisco_park_hotel,park hotel,san francisco,USA,94108,61,3.711111111
usa_san francisco_lombard_motor_inn,lombard motor inn,san francisco,USA,94123,41,3.784
usa_san francisco_alexis_park_san_francisco,alexis park san francisco,san francisco,USA,94109,21,3.75
usa_san francisco_geary_parkway_motel,geary parkway motel,san francisco,USA,94118,17,4.175
usa_san francisco_good_nite_inn_san_francisco_airport,good nite inn san francisco airport,san francisco,USA,94080,58,2.953846154
usa_san francisco_hotel_beresford,hotel beresford,san francisco,USA,94102,82,3.483636364
usa_san francisco_stanyan_park_hotel,stanyan park hotel,san francisco,USA,94117,24,3.690909091
usa_san francisco_adante_hotel,adante hotel,san francisco,USA,94102,152,3.641975309
usa_san francisco_the_opal_san_francisco,the opal san francisco,san francisco,USA,94109,196,3.486885246
usa_san francisco_hotel_milano,hotel milano,san francisco,USA,94103,52,3.788235294
usa_san francisco_royal_pacific_motor_inn,royal pacific motor inn,san francisco,USA,94133,26,3.655555556
usa_san francisco_the_pickwick,the pickwick,san francisco,USA,94103,106,3.543859649
usa_san francisco_cathedral_hill_hotel,cathedral hill hotel,san francisco,USA,94109,248,3.191715976
usa_san francisco_fitzgerald_hotel_union_square,fitzgerald hotel union square,san francisco,USA,94109,46,3.495238095
usa_san francisco_broadway_manor_inn,broadway manor inn,san francisco,USA,94109,113,3.537313433
usa_san francisco_francisco_bay_inn,francisco bay inn,san francisco,USA,94123,154,3.035555556
usa_san francisco_the_metro_hotel,the metro hotel,san francisco,USA,94117,33,3.568421053
usa_san francisco_vagabond_inn_san_francisco_civic_center,vagabond inn san francisco civic center,san francisco,USA,94103,14,3.4
usa_san francisco_hotel_des_arts,hotel des arts,san francisco,USA,94108,177,3.414736842
usa_san francisco_marina_inn,marina inn,san francisco,USA,94123,87,3.47804878
usa_san francisco_beck_s_motor_lodge,beck s motor lodge,san francisco,USA,94114,54,3.508333333
usa_san francisco_seal_rock_inn,seal rock inn,san francisco,USA,94121-1499,41,3.589473684
usa_san francisco_nob_hill_hotel,nob hill hotel,san francisco,USA,94109,103,2.702439024
usa_san francisco_monarch_hotel,monarch hotel,san francisco,USA,94109,81,2.938888889
usa_san francisco_capri_motel,capri motel,san francisco,USA,94123,23,3.723076923
usa_san francisco_archstone_south_market,archstone south market,san francisco,USA,94107,3,3.8
usa_san francisco_greenwich_inn,greenwich inn,san francisco,USA,94123,45,3.411764706
usa_san francisco_the_herbert_hotel,the herbert hotel,san francisco,USA,94102,60,3.421621622
usa_san francisco_americas_best_value_inn_golden_gate,americas best value inn golden gate,san francisco,USA,94123,42,3.16
usa_san francisco_the_dakota_hotel,the dakota hotel,san francisco,USA,94109,55,3.271428571
